,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,avg_cost_price
12601,Honda,City,15,120000.0,Individual,Petrol,Manual,17.7,1497,78.0,5,2.0,15.192078825347759
12602,Ford,Figo,10,82000.0,Individual,Diesel,Manual,20.0,1399,68.0,5,2.9,9.61
12603,Volkswagen,Polo,5,39000.0,Dealer,Diesel,Manual,20.14,1498,88.0,5,5.5,9.283830409356725
12605,Volkswagen,Polo,3,50000.0,Dealer,Petrol,Manual,18.78,999,75.0,5,7.25,9.74
12606,Maruti,Alto,16,100000.0,Individual,Petrol,Manual,19.7,796,46.3,5,1.0,4.112027027027027
12607,Toyota,Innova,5,60000.0,Individual,Diesel,Manual,13.68,2393,147.8,7,17.7,24.67
12608,Tata,Hexa,4,50000.0,Individual,Diesel,Automatic,17.6,2179,153.86,7,12.23,14.1
12609,Honda,Civic,14,20000.0,Individual,Petrol,Manual,13.5,1799,130.0,5,2.65,23.07320754716981
12612,Mahindra,Scorpio,7,113000.0,Dealer,Diesel,Manual,15.4,2523,75.0,7,6.85,17.035
12613,Honda,Jazz,5,49000.0,Dealer,Petrol,Manual,18.7,1199,88.7,5,5.75,10.515
12614,Volkswagen,Vento,8,45000.0,Dealer,Petrol,Automatic,14.4,1598,103.6,5,4.65,13.46
12616,Maruti,Celerio,4,20000.0,Individual,CNG,Manual,31.79,998,58.33,5,4.75,6.36
12617,Volkswagen,Polo,5,29200.0,Dealer,Petrol,Automatic,17.21,1197,103.5,5,7.9,9.74
12622,Maruti,Swift,5,54000.0,Dealer,Diesel,Manual,28.4,1248,74.0,5,6.1,7.746715686274511
12623,Skoda,Rapid,7,65598.0,Dealer,Diesel,Manual,21.14,1498,103.6,5,4.65,12.28091836734694
12624,Maruti,Alto,12,80000.0,Individual,Petrol,Manual,19.7,796,46.3,5,1.25,4.112027027027027
12625,Maruti,Wagon R,8,55000.0,Dealer,CNG,Manual,26.6,998,58.16,5,2.65,6.005
12626,Maruti,Ertiga,5,40000.0,Individual,Diesel,Manual,24.52,1248,88.5,7,8.1,10.38372
12628,Skoda,Rapid,8,45000.0,Individual,Petrol,Manual,15.0,1598,103.6,5,6.25,11.65
12629,Honda,Amaze,8,80000.0,Individual,Diesel,Manual,25.8,1498,98.6,5,4.2,10.635
12631,Honda,City,6,110000.0,Individual,Diesel,Manual,25.1,1498,98.6,5,7.3,16.29
12634,Honda,City,7,80633.0,Dealer,Diesel,Manual,26.0,1498,98.6,5,5.75,16.16
12636,Mahindra,Thar,2,5000.0,Dealer,Diesel,Manual,16.55,2498,105.0,6,9.75,15.605
12637,Maruti,Wagon R,6,25000.0,Individual,Petrol,Manual,20.51,998,67.04,5,4.0,6.515
12638,Maruti,Swift Dzire,8,80000.0,Individual,Diesel,Manual,23.4,1248,74.0,5,4.75,8.329472891566265
12639,Hyundai,i10,10,74703.0,Dealer,Petrol,Automatic,16.95,1197,78.9,5,4.0,7.138266666666667
12640,Maruti,Celerio,6,10000.0,Individual,Petrol,Automatic,23.1,998,67.04,5,4.1,6.275
12641,Hyundai,i20,3,10000.0,Individual,Petrol,Automatic,17.4,1197,81.86,5,7.5,10.24
12642,Maruti,Wagon R,11,150821.0,Individual,Petrol,Manual,18.9,998,67.1,5,1.6,6.055
12643,Toyota,Innova,9,198000.0,Dealer,Diesel,Manual,12.8,2494,102.0,7,11.25,24.861428571428572
12644,Hyundai,i20,4,18000.0,Dealer,Petrol,Manual,18.6,1197,81.83,5,7.25,11.12
12645,Ford,Ecosport,7,71425.0,Dealer,Diesel,Manual,22.7,1498,89.84,5,5.71,11.718629283489095
12646,Ford,Figo,9,48000.0,Dealer,Petrol,Manual,15.6,1196,70.0,5,2.95,7.41
12649,Honda,City,10,130000.0,Dealer,Petrol,Manual,17.0,1497,118.0,5,3.5,15.145
12650,Hyundai,i20,5,20000.0,Dealer,Petrol,Manual,17.0,1197,80.0,5,6.15,10.67
12651,Hyundai,Creta,6,13000.0,Dealer,Petrol,Manual,15.29,1591,121.3,5,9.5,16.055
12652,Ford,Ecosport,3,20000.0,Individual,Diesel,Manual,23.0,1498,98.96,5,9.99,11.985
12654,Maruti,Swift Dzire,6,19238.0,Trustmark Dealer,Petrol,Manual,20.85,1197,83.14,5,4.9,8.24
12655,Maruti,Swift,3,38815.0,Dealer,Diesel,Automatic,28.4,1248,74.0,5,7.75,7.746715686274511
12658,Maruti,Alto,7,56641.0,Dealer,Petrol,Manual,22.05,796,47.3,5,1.85,4.095
12659,Maruti,Swift Dzire,7,90000.0,Individual,Diesel,Manual,23.4,1248,74.0,5,4.65,8.329472891566265
12660,Maruti,Wagon R,9,70000.0,Individual,Petrol,Manual,18.9,998,67.1,5,2.1,6.02
12661,Maruti,Swift Dzire,4,30000.0,Dealer,Diesel,Manual,28.4,1248,74.02,5,6.5,8.329472891566265
12662,Hyundai,Santro,11,50503.0,Dealer,Petrol,Manual,17.92,1086,62.1,5,1.9,6.399390243902439
12663,Maruti,Swift Dzire,6,50000.0,Individual,Diesel,Manual,26.59,1248,74.0,5,4.75,8.329472891566265
12664,Maruti,Ertiga,7,36000.0,Dealer,Petrol,Manual,16.02,1373,93.7,7,6.45,10.76
12666,Renault,KWID,7,40000.0,Individual,Petrol,Manual,25.17,799,53.3,5,2.5,5.27
12667,Honda,City,4,120000.0,Individual,Diesel,Manual,26.0,1498,98.6,5,7.5,16.16
12668,Mahindra,Scorpio,4,70000.0,Individual,Diesel,Manual,15.4,2179,120.0,7,9.0,16.73
12669,Mahindra,XUV500,5,40000.0,Individual,Diesel,Automatic,16.0,1997,140.0,7,11.0,20.76
12671,Hyundai,i20,4,20000.0,Individual,Petrol,Manual,18.6,1197,81.83,5,6.0,10.72
12672,Maruti,Wagon R,6,33860.0,Individual,Petrol,Manual,20.51,998,67.04,5,3.25,6.02
12673,Maruti,Wagon R,3,47000.0,Individual,Petrol,Automatic,20.51,998,67.0,5,4.15,6.3
12674,Renault,Duster,7,150000.0,Individual,Diesel,Manual,19.01,1461,108.45,5,4.85,14.16888888888889
12675,Maruti,Ertiga,3,50000.0,Individual,Petrol,Manual,17.5,1373,91.1,7,7.6,10.1
12676,Maruti,Swift Dzire,3,60000.0,Individual,Petrol,Manual,19.95,1197,81.8,5,4.0,6.345
12677,Hyundai,Grand,5,51000.0,Dealer,Petrol,Manual,18.9,1197,82.0,5,5.3,7.24
12679,Hyundai,i20,7,40000.0,Dealer,Petrol,Manual,17.0,1197,80.0,5,4.75,10.565
12680,Volkswagen,Polo,9,60000.0,Dealer,Diesel,Manual,22.07,1199,73.9,5,2.6,9.283830409356725
12681,Honda,City,11,34178.0,Dealer,Petrol,Manual,17.0,1497,118.0,5,4.3,15.84
12682,Maruti,Swift,13,93000.0,Dealer,Petrol,Manual,16.1,1298,88.2,5,1.65,7.86
12683,Maruti,Swift Dzire,4,27000.0,Dealer,Diesel,Manual,28.4,1248,74.02,5,8.75,8.329472891566265
12685,Hyundai,i20,6,35000.0,Individual,Petrol,Manual,18.6,1197,81.83,5,5.25,10.51
12686,Maruti,Swift Dzire,8,72647.0,Dealer,Petrol,Manual,19.1,1197,85.8,5,5.0,9.13
12687,Renault,KWID,5,30000.0,Dealer,Petrol,Manual,22.3,799,53.26,5,3.75,5.51
12688,Honda,Civic,13,66000.0,Dealer,Petrol,Manual,14.8,1799,130.2,5,4.14,24.41
12689,Hyundai,i10,6,5000.0,Individual,Petrol,Manual,20.36,1197,78.9,5,4.0,7.138266666666667
12690,Ford,Ecosport,5,37000.0,Individual,Diesel,Manual,22.77,1498,98.59,5,8.5,12.285
12691,Maruti,Swift,4,47050.0,Dealer,Petrol,Manual,21.21,1197,81.8,5,5.3,7.86
12692,Datsun,redi-GO,5,7001.0,Dealer,Petrol,Manual,21.7,999,67.05,5,3.25,5.16
12693,Maruti,Celerio,7,50000.0,Dealer,Petrol,Automatic,23.1,998,67.04,5,4.4,6.275
12694,Ford,Figo,8,45000.0,Dealer,Diesel,Manual,20.0,1399,68.1,5,3.75,9.61
12696,Maruti,Wagon R,5,53000.0,Dealer,CNG,Manual,33.54,998,67.04,5,3.8,6.14
12698,Hyundai,Santro,10,65000.0,Individual,Petrol,Manual,17.92,1086,62.1,5,3.1,6.399390243902439
12700,Hyundai,Santro,8,64000.0,Dealer,Petrol,Manual,17.92,1086,62.1,5,2.4,6.399390243902439
12701,Maruti,S-Presso,1,1200.0,Individual,Petrol,Manual,21.7,998,67.0,5,5.0,4.825
12702,Toyota,Innova,12,214000.0,Dealer,Diesel,Manual,12.99,2494,100.6,7,5.25,24.861428571428572
12703,Honda,Amaze,7,35000.0,Dealer,Petrol,Automatic,15.5,1198,86.7,5,4.25,8.855
12704,Volkswagen,Vento,6,38000.0,Dealer,Petrol,Automatic,16.93,1197,103.2,5,5.45,13.46
12705,Honda,Civic,12,101689.0,Dealer,Petrol,Manual,13.5,1799,130.0,5,4.65,24.41
12706,Toyota,Innova,10,132734.0,Dealer,Diesel,Manual,12.8,2494,102.0,8,9.55,24.861428571428572
12707,Maruti,Swift Dzire,5,28117.0,Individual,Petrol,Manual,20.85,1197,83.14,5,6.15,8.905
12708,Maruti,Swift Dzire,8,56000.0,Dealer,Diesel,Manual,23.4,1248,74.0,5,3.59,8.329472891566265
12709,Maruti,Baleno,3,70000.0,Individual,Diesel,Manual,27.39,1248,74.0,5,6.0,8.69356846473029
12710,Datsun,GO,5,120000.0,Individual,Petrol,Manual,20.62,1198,67.0,7,2.0,7.155
12711,Maruti,Baleno,2,40000.0,Individual,Petrol,Manual,21.4,1197,83.1,5,5.25,8.39
12712,Maruti,Swift,7,50000.0,Individual,Petrol,Manual,18.6,1197,85.8,5,4.5,7.795
12713,Toyota,Innova,6,65000.0,Dealer,Diesel,Manual,12.99,2494,100.6,7,8.5,24.861428571428572
12714,Maruti,Alto,10,50000.0,Individual,Petrol,Manual,20.92,998,67.1,5,1.45,4.112027027027027
12716,Honda,City,8,57000.0,Dealer,Petrol,Manual,17.0,1497,118.0,5,5.9,15.84
12717,Maruti,Wagon R,8,140000.0,Individual,CNG,Manual,26.6,998,58.16,5,2.75,6.13
12718,Maruti,Alto,5,60000.0,Individual,Petrol,Manual,23.95,998,67.05,5,2.8,4.112027027027027
12719,Hyundai,Verna,7,30666.0,Dealer,Diesel,Manual,22.32,1582,126.3,5,5.65,14.583057553956834
12722,Skoda,Rapid,5,39000.0,Dealer,Petrol,Automatic,14.3,1598,103.52,5,6.25,12.28091836734694
12723,Hyundai,Verna,9,44906.0,Individual,Petrol,Manual,17.01,1591,121.3,5,5.8,14.583057553956834
12724,Maruti,Swift Dzire,8,45000.0,Individual,Diesel,Manual,23.4,1248,74.0,5,3.74,8.329472891566265
12725,Mahindra,Bolero,5,60240.0,Dealer,Diesel,Manual,15.96,2523,62.1,7,6.65,9.665
12726,Maruti,Swift Dzire,10,90000.0,Individual,Diesel,Manual,19.3,1248,73.9,5,2.5,8.329472891566265
12727,Hyundai,i10,13,124000.0,Individual,Petrol,Manual,19.81,1086,68.05,5,1.5,7.138266666666667
12729,Mahindra,Bolero,9,100000.0,Individual,Diesel,Manual,15.96,2523,62.1,7,4.0,9.565
12730,Maruti,Vitara,3,35000.0,Dealer,Diesel,Automatic,24.3,1248,88.5,5,9.75,10.815
12731,Honda,WR-V,3,40000.0,Individual,Petrol,Manual,17.5,1199,88.7,5,7.0,10.61
12733,Honda,City,6,75000.0,Individual,Diesel,Manual,26.0,1498,98.6,5,5.5,15.47
12734,Hyundai,Grand,5,35000.0,Individual,Petrol,Manual,18.9,1197,82.0,5,4.2,7.071195054945055
12735,Volkswagen,Vento,10,110000.0,Individual,Petrol,Manual,15.8,1598,105.0,5,2.5,12.81
12736,Maruti,Swift,4,37000.0,Dealer,Petrol,Manual,20.4,1197,81.8,5,5.65,7.97
12737,Renault,KWID,5,14000.0,Dealer,Petrol,Manual,22.3,799,53.26,5,3.7,5.067586206896552
12738,Mahindra,Bolero,4,80000.0,Individual,Diesel,Manual,16.5,1493,70.0,7,7.5,9.77591503267974
12739,Hyundai,i10,7,60000.0,Individual,Petrol,Manual,20.36,1197,78.9,5,2.76,7.138266666666667
12741,Maruti,Baleno,4,26000.0,Dealer,Petrol,Manual,21.4,1197,83.1,5,7.25,9.31
12743,Maruti,Wagon R,8,69000.0,Dealer,CNG,Manual,26.2,998,58.2,5,2.9,6.14
12744,Toyota,Innova,8,120000.0,Individual,Diesel,Manual,12.99,2494,100.6,8,9.55,24.861428571428572
12745,Datsun,RediGO,2,20000.0,Individual,Petrol,Automatic,22.5,999,67.0,5,2.7,4.325
12746,Hyundai,Grand,6,10000.0,Individual,Petrol,Manual,18.9,1197,82.0,5,4.5,7.495
12747,Volkswagen,Polo,3,18000.0,Dealer,Petrol,Automatic,17.21,1197,103.6,5,8.65,9.19
12748,Ford,Ecosport,2,14000.0,Dealer,Diesel,Manual,23.0,1498,98.96,5,12.45,11.985
12749,Maruti,Alto,10,7000.0,Individual,Petrol,Manual,19.7,796,46.3,5,1.5,4.112027027027027
12750,Hyundai,Grand,3,25000.0,Individual,Petrol,Automatic,18.9,1197,81.86,5,4.8,7.495
12752,Hyundai,Verna,6,60000.0,Dealer,Petrol,Manual,17.43,1396,105.5,5,5.7,13.505
12753,Volkswagen,Polo,2,23368.0,Dealer,Diesel,Manual,20.14,1498,88.5,5,8.1,9.283830409356725
12754,Toyota,Innova,5,46000.0,Dealer,Diesel,Manual,13.68,2393,147.51,8,16.5,25.415
12755,Hyundai,Verna,6,30000.0,Dealer,Petrol,Manual,17.1,1591,121.3,5,6.35,13.505
12756,Hyundai,i20,3,39000.0,Dealer,Petrol,Manual,18.6,1197,81.83,5,7.95,10.810042134831459
12757,Honda,City,5,50000.0,Dealer,Diesel,Manual,26.0,1498,98.6,5,6.6,16.17
12758,Honda,City,9,64498.0,Dealer,Petrol,Automatic,15.6,1497,116.3,5,4.5,14.945
12759,Maruti,Baleno,4,52000.0,Dealer,Diesel,Manual,27.39,1248,74.0,5,5.75,8.69356846473029
12760,Maruti,Wagon R,7,50000.0,Individual,Petrol,Manual,20.51,998,67.04,5,2.6,6.02
12761,Ford,Figo,11,80000.0,Individual,Petrol,Manual,15.6,1196,70.0,5,2.5,7.695
12762,Volkswagen,Polo,6,32000.0,Dealer,Petrol,Manual,16.2,1199,74.0,5,6.15,9.283830409356725
12763,Hyundai,Grand,4,19744.0,Dealer,Diesel,Manual,24.0,1186,73.97,5,5.4,7.071195054945055
12764,Maruti,Eeco,4,19955.0,Dealer,Petrol,Manual,15.37,1196,73.0,5,3.9,4.9
12765,Maruti,Swift,1,5000.0,Individual,Petrol,Manual,21.21,1197,81.8,5,6.1,8.115
12766,Honda,WR-V,4,34052.0,Dealer,Diesel,Manual,25.5,1498,98.6,5,10.05,12.85
12767,Toyota,Innova,4,52000.0,Dealer,Diesel,Automatic,11.36,2755,171.5,7,19.65,25.415
12768,Ford,Figo,10,110000.0,Individual,Diesel,Manual,20.0,1399,68.0,5,2.5,9.61
12769,Hyundai,Verna,7,43000.0,Individual,Petrol,Manual,17.43,1396,105.5,5,6.0,12.84
12771,Volkswagen,Polo,5,29000.0,Dealer,Petrol,Automatic,17.21,1197,103.5,5,6.65,9.49
12772,Maruti,Baleno,5,34114.0,Dealer,Petrol,Manual,21.01,1197,81.8,5,6.39,9.31
12773,Hyundai,Grand,7,34400.0,Dealer,Petrol,Automatic,18.9,1197,82.0,5,5.15,7.52
12774,Maruti,Wagon R,5,45800.0,Dealer,Petrol,Automatic,21.79,998,67.05,5,4.55,6.675
12775,Maruti,Vitara,2,26000.0,Dealer,Diesel,Manual,24.3,1248,88.5,5,8.75,10.815
12776,Maruti,Ertiga,3,12998.0,Dealer,Petrol,Manual,17.5,1373,91.1,7,8.99,10.605
12777,Maruti,Swift Dzire,10,70000.0,Individual,Petrol,Manual,17.5,1298,85.8,5,2.4,8.24
12778,Hyundai,i10,10,45854.0,Dealer,Petrol,Automatic,16.95,1197,78.9,5,3.3,7.52
12780,Maruti,Swift Dzire,10,86000.0,Individual,Diesel,Manual,19.3,1248,73.9,5,4.2,8.329472891566265
12781,Maruti,Ciaz,4,55000.0,Dealer,Diesel,Manual,26.21,1248,88.5,5,6.75,11.595719424460432
12782,Honda,City,5,19117.0,Dealer,Petrol,Manual,17.4,1497,117.3,5,7.65,14.945
12783,Maruti,Ertiga,5,37000.0,Individual,Diesel,Manual,24.52,1248,88.5,7,8.1,10.38372
12784,Hyundai,Creta,4,35000.0,Individual,Diesel,Manual,21.38,1396,88.7,5,8.9,16.307285714285715
12785,Maruti,Swift,5,47350.0,Individual,Diesel,Manual,25.2,1248,74.0,5,6.4,7.746715686274511
12786,Maruti,Vitara,4,44000.0,Dealer,Diesel,Manual,24.3,1248,88.5,5,9.5,10.815
12787,Hyundai,Santro,2,10000.0,Individual,Petrol,Manual,20.3,1086,68.0,5,4.5,6.399390243902439
12788,Maruti,Swift,6,70000.0,Individual,Diesel,Manual,28.4,1248,74.0,5,5.0,7.746715686274511
12789,Hyundai,i20,3,5436.0,Dealer,Petrol,Manual,18.6,1197,81.83,5,8.75,11.12
12790,Mahindra,Scorpio,2,30000.0,Dealer,Diesel,Manual,16.36,2179,120.0,7,13.0,17.309853556485354
12792,Maruti,Alto,5,25000.0,Individual,Petrol,Manual,22.74,796,47.3,5,2.9,4.095
12794,Honda,City,7,100000.0,Individual,Diesel,Manual,26.0,1498,98.6,5,5.5,16.815
12795,Renault,Duster,2,7131.0,Dealer,Petrol,Automatic,14.99,1498,104.5,5,10.99,15.09
12796,Maruti,Dzire VXI,4,30500.0,Dealer,Petrol,Automatic,24.12,1197,88.5,5,6.75,8.24
12797,Hyundai,i20,3,20000.0,Dealer,Petrol,Automatic,17.4,1197,81.86,5,7.95,10.575
12798,Maruti,Alto,6,15000.0,Individual,Petrol,Manual,22.74,796,47.3,5,2.95,3.92
12799,Honda,Amaze,6,63000.0,Dealer,Diesel,Manual,25.8,1498,98.6,5,4.55,9.339840255591055
12802,Datsun,RediGO,4,40000.0,Individual,Petrol,Manual,22.7,799,53.64,5,2.8,4.48
12803,Ford,Figo,5,30000.0,Individual,Petrol,Manual,18.16,1196,86.8,5,5.5,7.7
12804,Maruti,Ciaz,5,35000.0,Individual,Diesel,Manual,28.09,1248,88.5,5,7.5,11.595719424460432
12805,Hyundai,Santro,2,6932.0,Dealer,Petrol,Automatic,20.3,1086,68.07,5,6.5,6.66
12806,Honda,Jazz,12,53000.0,Dealer,Petrol,Manual,16.0,1198,90.0,5,2.25,10.077314814814814
12807,Maruti,Alto,8,50000.0,Individual,Petrol,Manual,20.92,998,67.1,5,2.1,4.112027027027027
12808,Maruti,Baleno,5,38953.0,Dealer,Petrol,Manual,21.01,1197,81.8,5,6.11,8.69356846473029
12809,Honda,Amaze,3,17362.0,Dealer,Petrol,Manual,18.6,1199,88.76,5,8.25,9.09
12810,Hyundai,Verna,6,56000.0,Dealer,Diesel,Manual,23.9,1582,126.2,5,5.85,15.69
12811,Volkswagen,Vento,9,98078.0,Dealer,Diesel,Manual,20.54,1598,103.6,5,4.51,13.294659090909091
12812,Volkswagen,Polo,6,7000.0,Dealer,Petrol,Manual,16.2,1199,74.0,5,6.15,9.283830409356725
12813,Hyundai,i10,10,68000.0,Dealer,Petrol,Manual,20.36,1197,78.9,5,2.86,7.138266666666667
12814,Maruti,Swift,8,130000.0,Individual,Diesel,Manual,22.9,1248,74.0,5,4.2,7.746715686274511
12815,Ford,Figo,7,105000.0,Individual,Petrol,Manual,15.6,1196,70.02,5,2.85,7.7
12816,Renault,KWID,4,8905.0,Dealer,Petrol,Manual,25.17,799,53.3,5,3.49,5.067586206896552
12817,Ford,Figo,4,80000.0,Individual,Diesel,Manual,25.83,1498,99.0,5,5.2,9.6
12818,Toyota,Innova,12,180000.0,Individual,Diesel,Manual,12.8,2494,102.0,7,4.3,24.861428571428572
12819,Volkswagen,Vento,8,40000.0,Dealer,Petrol,Manual,15.04,1598,103.6,5,3.85,13.34
12821,Honda,City,11,54000.0,Dealer,Petrol,Manual,17.4,1497,117.3,5,3.75,15.03
12822,Maruti,Swift,7,98145.0,Dealer,Petrol,Manual,18.6,1197,85.8,5,3.8,8.115
12823,Maruti,Ertiga,9,50000.0,Individual,Diesel,Manual,20.77,1248,88.76,7,6.0,10.38372
12824,Hyundai,i20,3,40000.0,Individual,Diesel,Manual,22.54,1396,88.73,5,6.2,10.725
12825,Maruti,Wagon R,7,71000.0,Dealer,CNG,Manual,26.2,998,58.2,5,3.7,6.25
12826,Datsun,RediGO,4,15000.0,Individual,Petrol,Manual,22.7,799,53.64,5,2.5,4.593384615384615
12828,Maruti,Swift,9,80000.0,Individual,Diesel,Manual,22.9,1248,74.0,5,4.85,7.746715686274511
12829,Maruti,Ertiga,3,13158.0,Dealer,Petrol,Manual,17.5,1373,91.1,7,9.5,10.605
12830,Maruti,Swift,8,54000.0,Dealer,Diesel,Manual,22.9,1248,74.0,5,4.45,7.746715686274511
12831,Hyundai,Verna,3,12000.0,Dealer,Petrol,Automatic,15.92,1591,121.3,5,12.0,14.42
12832,Maruti,Swift,8,225000.0,Individual,Diesel,Manual,22.9,1248,74.0,5,4.5,7.746715686274511
12833,Hyundai,i20,3,25000.0,Dealer,Petrol,Manual,17.19,1197,81.86,5,7.5,10.810042134831459
12834,Honda,City,4,27000.0,Individual,Petrol,Automatic,18.0,1497,117.6,5,11.0,15.165
12835,Hyundai,Santro,12,120000.0,Individual,Petrol,Manual,17.8,1086,63.0,5,0.9,6.399390243902439
12836,Isuzu,D-Max,5,80000.0,Individual,Diesel,Manual,12.4,2499,134.0,5,10.5,21.34
12837,Maruti,Wagon R,4,50000.0,Individual,Petrol,Manual,20.51,998,67.04,5,3.15,6.065
12839,Hyundai,i20,4,37015.0,Dealer,Petrol,Manual,18.6,1197,81.83,5,6.95,11.12
12840,Maruti,Alto,3,20000.0,Individual,Petrol,Manual,24.7,796,47.3,5,2.8,3.88
12841,Skoda,Rapid,7,20353.0,Dealer,Diesel,Manual,20.5,1598,103.5,5,5.21,12.28091836734694
12842,Renault,KWID,4,35000.0,Dealer,Petrol,Automatic,24.04,999,67.0,5,4.35,5.067586206896552
12843,Ford,Ecosport,2,11000.0,Dealer,Diesel,Manual,22.77,1498,98.59,5,9.45,11.965
12844,Maruti,Ignis,3,25000.0,Individual,Petrol,Manual,20.89,1197,81.8,5,4.92,7.074298245614036
12847,Maruti,Vitara,4,52000.0,Dealer,Diesel,Manual,24.3,1248,88.5,5,6.95,10.815
12849,Honda,City,6,23000.0,Dealer,Petrol,Automatic,18.0,1497,117.3,5,8.0,14.945
12850,Hyundai,Creta,6,97247.0,Dealer,Diesel,Manual,19.67,1582,126.2,5,9.5,16.56
12853,Maruti,Baleno,3,38000.0,Individual,Petrol,Manual,21.4,1197,83.1,5,5.15,8.55
12855,Volkswagen,Polo,6,20000.0,Dealer,Petrol,Manual,16.47,1198,74.0,5,4.99,9.2
12856,Honda,Amaze,6,39600.0,Dealer,Diesel,Manual,25.8,1498,98.6,5,4.9,10.475
12858,Volkswagen,Polo,5,59000.0,Dealer,Petrol,Manual,15.26,1598,103.5,5,6.5,9.74
12859,Hyundai,i10,5,35000.0,Individual,Petrol,Manual,19.81,1086,68.05,5,3.5,7.138266666666667
12860,Hyundai,Grand,7,40000.0,Dealer,Petrol,Manual,18.9,1197,82.0,5,4.95,7.52
12861,Mahindra,Scorpio,6,35000.0,Dealer,Diesel,Manual,15.4,2179,120.0,7,8.75,17.309853556485354
12862,Renault,Duster,5,70000.0,Dealer,Diesel,Manual,19.87,1461,83.8,5,6.0,14.16888888888889
12864,Maruti,Ertiga,8,15000.0,Individual,Petrol,Manual,16.02,1373,93.7,7,5.5,10.1
12865,Mahindra,KUV,5,25000.0,Individual,Petrol,Manual,18.15,1198,82.0,6,5.0,8.115
12866,Renault,Duster,6,100000.0,Individual,Diesel,Manual,19.01,1461,108.45,5,4.7,14.16888888888889
12867,Mahindra,XUV500,6,40000.0,Individual,Diesel,Manual,15.1,2179,140.0,7,9.5,21.36
12868,Volkswagen,Vento,9,79324.0,Dealer,Petrol,Manual,15.04,1598,103.6,5,4.9,14.02
12869,Maruti,Vitara,2,20000.0,Individual,Diesel,Manual,24.3,1248,88.5,5,7.5,10.815
12870,Honda,Jazz,5,90000.0,Individual,Diesel,Manual,27.3,1498,98.6,5,5.45,10.077314814814814
12871,Maruti,Wagon R,12,55000.0,Dealer,Petrol,Manual,18.9,998,67.1,5,1.6,6.02
12872,Renault,Duster,8,110000.0,Individual,Diesel,Manual,19.87,1461,83.8,5,4.15,14.16888888888889
12873,Toyota,Innova,7,69000.0,Dealer,Diesel,Manual,12.99,2494,100.0,7,8.95,24.861428571428572
12874,Hyundai,i20,6,24000.0,Dealer,Diesel,Manual,23.0,1396,90.0,5,6.6,11.26
12875,Maruti,Alto,4,61000.0,Dealer,CNG,Manual,33.44,796,40.3,4,3.4,4.995
12876,Maruti,Alto,7,64531.0,Dealer,Petrol,Manual,23.95,998,67.05,5,3.55,4.112027027027027
12877,Renault,Duster,3,40000.0,Individual,Diesel,Manual,20.0,1461,83.8,5,9.0,14.16888888888889
12878,Maruti,Wagon R,6,57000.0,Dealer,Petrol,Manual,18.9,998,67.1,5,4.25,6.675
12880,Volkswagen,Polo,4,55000.0,Dealer,Petrol,Manual,16.2,1199,74.0,5,6.75,9.74
12882,Renault,KWID,4,35000.0,Dealer,Petrol,Automatic,24.04,999,67.0,5,4.05,5.51
12883,Mahindra,XUV500,6,120000.0,Individual,Diesel,Manual,16.0,2179,140.0,7,9.45,19.295
12884,Maruti,Alto,5,50000.0,Individual,Petrol,Manual,22.74,796,47.3,5,2.5,3.88
12885,Mahindra,Thar,4,25000.0,Individual,Diesel,Manual,16.55,2498,105.0,6,7.0,14.895
12886,Volkswagen,Polo,2,20000.0,Individual,Petrol,Manual,18.78,999,75.0,5,5.5,9.03
12887,Hyundai,i20,12,50000.0,Individual,Petrol,Manual,17.0,1197,80.0,5,2.8,10.565
12888,Maruti,Swift,11,91000.0,Dealer,Petrol,Manual,22.0,1197,81.8,5,2.65,7.85
12889,Skoda,Rapid,7,52135.0,Dealer,Diesel,Manual,20.5,1598,103.5,5,6.1,12.28091836734694
12890,Honda,Amaze,6,48000.0,Dealer,Diesel,Manual,25.8,1498,98.6,5,4.5,10.07
12891,Ford,Figo,8,87000.0,Dealer,Diesel,Manual,20.0,1399,68.0,5,4.15,9.61
12892,Tata,Safari,9,77450.0,Dealer,Diesel,Manual,13.93,2179,138.03,7,3.49,18.13
12893,Ford,Ecosport,8,88000.0,Dealer,Diesel,Manual,22.7,1498,89.84,5,4.6,11.965
12894,Honda,Jazz,5,46774.0,Dealer,Petrol,Manual,18.7,1199,88.7,5,6.0,10.515
12896,Mahindra,XUV500,6,50000.0,Individual,Diesel,Manual,15.1,2179,140.0,7,8.0,19.93
12897,Maruti,Ciaz,3,50000.0,Individual,Diesel,Manual,28.09,1248,88.5,5,7.02,11.595719424460432
12898,Hyundai,i10,11,60000.0,Individual,Petrol,Manual,20.36,1197,78.9,5,2.75,7.495
12899,Maruti,Alto,8,52000.0,Dealer,Petrol,Manual,22.74,796,47.3,5,2.36,4.095
12900,Skoda,Rapid,6,33000.0,Dealer,Petrol,Automatic,14.3,1598,103.52,5,5.75,12.405
12901,Mahindra,Scorpio,7,213000.0,Individual,Diesel,Manual,14.0,2523,75.0,8,4.5,16.73
12902,Maruti,Swift,3,40000.0,Dealer,Diesel,Manual,25.2,1248,74.0,5,7.25,7.746715686274511
12903,Hyundai,i10,13,57000.0,Dealer,Petrol,Manual,19.81,1086,68.05,5,1.9,7.138266666666667
